term,importance_weight
TECHNOLOGICAL_lag_avg,0.8298589440422199
CLIMATIC_lag_avg,0.593885552695245
ECONOMIC_lag_avg,0.4204368876752823
INTERSTATE__bin_lag_avg,0.1602893161855971
POISONING__bin_lag_avg,0.10462102943660373
ECOLOGICAL__bin_lag_avg,0.08260435767562452
GEOPHYSICAL_lag_avg,0.0589893029713238
INTRASTATE_lag_avg,0.03140819167355483
TERRORISM_lag_avg,0.015103991588970793
