spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
292a265bd3ea3a266c722ef5ab6eab2d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3381.641947,3381.688899,3429.89303,-1682.820974,True,0.0,0.06944,1
292a265bd3ea3a266c722ef5ab6eab2d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3381.641947,3381.688899,3429.89303,-1682.820974,True,0.0,0.06944,2
2a9d0a418fafec33802acb332bf774b0,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3382.137713,3382.184664,3430.388795,-1683.068856,True,0.495765,0.054194,3
2a9d0a418fafec33802acb332bf774b0,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3382.137713,3382.184664,3430.388795,-1683.068856,True,0.495765,0.054194,4
5fa56427c51ab014fecc6e637de64a30,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3382.707326,3382.754278,3430.958409,-1683.353663,True,1.065379,0.040763,5
5fa56427c51ab014fecc6e637de64a30,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3382.707326,3382.754278,3430.958409,-1683.353663,True,1.065379,0.040763,6
e67b57c6e86330d48a4e0692065b399c,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.492766,3383.539717,3431.743849,-1683.746383,True,1.850818,0.027524,7
f18dd7384f2666970af7f353193038af,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.492766,3383.539717,3431.743849,-1683.746383,True,1.850818,0.027524,8
e67b57c6e86330d48a4e0692065b399c,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.492766,3383.539717,3431.743849,-1683.746383,True,1.850818,0.027524,9
f18dd7384f2666970af7f353193038af,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.492766,3383.539717,3431.743849,-1683.746383,True,1.850818,0.027524,10
c0f19ae5cbf08ab7f6bbd4ff60b715b6,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.585395,3383.632347,3431.836478,-1683.792698,True,1.943448,0.026278,11
a8bb576d00bb395810757e81fc9286ab,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.585395,3383.632347,3431.836478,-1683.792698,True,1.943448,0.026278,12
c0f19ae5cbf08ab7f6bbd4ff60b715b6,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.585395,3383.632347,3431.836478,-1683.792698,True,1.943448,0.026278,13
a8bb576d00bb395810757e81fc9286ab,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3383.585395,3383.632347,3431.836478,-1683.792698,True,1.943448,0.026278,14
6514401a188183927cd07220d7bec4c7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3384.884172,3384.931123,3433.135255,-1684.442086,True,3.242225,0.013727,15
6514401a188183927cd07220d7bec4c7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3384.884172,3384.931123,3433.135255,-1684.442086,True,3.242225,0.013727,16
89d5ea1f8d9094870208e5348f3d06dc,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3385.521665,3385.558171,3427.741362,-1685.760832,True,3.869272,0.010032,17
fb9e95ae314566126227032e40856c55,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3385.526681,3385.573632,3433.777763,-1684.76334,True,3.884733,0.009955,18
fb9e95ae314566126227032e40856c55,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3385.526681,3385.573632,3433.777763,-1684.76334,True,3.884733,0.009955,19
d3e195d088d33a7cc8c58c967eb487e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3385.55294,3385.589446,3427.772638,-1685.77647,True,3.900547,0.009877,20
b9ad8329a8ba4c0c9595f97ed77a6b9a,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.386811,3386.433763,3434.637894,-1685.193406,True,4.744864,0.006476,21
b9ad8329a8ba4c0c9595f97ed77a6b9a,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.386811,3386.433763,3434.637894,-1685.193406,True,4.744864,0.006476,22
ece76623524689ef61fefb4257902493,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.400299,3386.44725,3434.651382,-1685.20015,True,4.758352,0.006432,23
ece76623524689ef61fefb4257902493,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.400299,3386.44725,3434.651382,-1685.20015,True,4.758352,0.006432,24
780d202a90725217c6f1eb3045befe51,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.486326,3386.533278,3434.737409,-1685.243163,True,4.844379,0.006161,25
780d202a90725217c6f1eb3045befe51,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.486326,3386.533278,3434.737409,-1685.243163,True,4.844379,0.006161,26
261d3ab7aa3006986f53e6bef036dbb1,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.521552,3386.568503,3434.772634,-1685.260776,True,4.879604,0.006054,27
261d3ab7aa3006986f53e6bef036dbb1,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.521552,3386.568503,3434.772634,-1685.260776,True,4.879604,0.006054,28
94f1a768da78c9c37f3258995cbd3b44,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.554327,3386.601278,3434.805409,-1685.277163,True,4.912379,0.005955,29
5aa5686b8fef98025a82d99e6adcca24,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.554327,3386.601278,3434.805409,-1685.277163,True,4.912379,0.005955,30
94f1a768da78c9c37f3258995cbd3b44,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.554327,3386.601278,3434.805409,-1685.277163,True,4.912379,0.005955,31
5aa5686b8fef98025a82d99e6adcca24,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.554327,3386.601278,3434.805409,-1685.277163,True,4.912379,0.005955,32
e0e614f1ce6d8a97df69ceadb04c9424,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Continent) + (1 | Country),3076,3386.650442,3386.697394,3434.901525,-1685.325221,True,5.008495,0.005676,33
fd29975717ad225a5a3ae60efc86fb24,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.683555,3386.730506,3434.934638,-1685.341777,True,5.041608,0.005583,34
fd29975717ad225a5a3ae60efc86fb24,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.683555,3386.730506,3434.934638,-1685.341777,True,5.041608,0.005583,35
3c5c893cf36fe62c1f2a72325aecf624,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.852821,3386.899773,3435.103904,-1685.426411,True,5.210874,0.00513,36
3c5c893cf36fe62c1f2a72325aecf624,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.852821,3386.899773,3435.103904,-1685.426411,True,5.210874,0.00513,37
3ff13e72416bba642af9992ae74c2b91,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.875212,3386.922164,3435.126295,-1685.437606,True,5.233265,0.005072,38
9fe0e1d10bcddedffc184c234cd9b1e2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.875212,3386.922164,3435.126295,-1685.437606,True,5.233265,0.005072,39
3ff13e72416bba642af9992ae74c2b91,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.875212,3386.922164,3435.126295,-1685.437606,True,5.233265,0.005072,40
9fe0e1d10bcddedffc184c234cd9b1e2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3386.875212,3386.922164,3435.126295,-1685.437606,True,5.233265,0.005072,41
e3c56e29df6f2869934148683fec64c6,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.015195,3387.062146,3435.266278,-1685.507597,True,5.373248,0.00473,42
e3c56e29df6f2869934148683fec64c6,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.015195,3387.062146,3435.266278,-1685.507597,True,5.373248,0.00473,43
e4e2524c7b14256fe96100f9bb2504d9,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.022646,3387.069598,3435.273729,-1685.511323,True,5.380699,0.004712,44
e4e2524c7b14256fe96100f9bb2504d9,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.022646,3387.069598,3435.273729,-1685.511323,True,5.380699,0.004712,45
812f4a6b3dfa50d99bcf604e40b60499,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Continent) + (1 | Country),3076,3387.066886,3387.113837,3435.317969,-1685.533443,True,5.424939,0.004609,46
1577801dad15f84c4e059c059cb8043f,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTRASTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.46064,3387.507591,3435.711722,-1685.73032,True,5.818692,0.003785,47
1577801dad15f84c4e059c059cb8043f,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + INTRASTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.46064,3387.507591,3435.711722,-1685.73032,True,5.818692,0.003785,48
0feb3316baf248214ca633ea54152210,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.494908,3387.54186,3435.745991,-1685.747454,True,5.852961,0.003721,49
0feb3316baf248214ca633ea54152210,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.494908,3387.54186,3435.745991,-1685.747454,True,5.852961,0.003721,50
b77962a825437f534c0fc91101c4300d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.521112,3387.568063,3435.772194,-1685.760556,True,5.879164,0.003673,51
b77962a825437f534c0fc91101c4300d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL__bin_lag_avg + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3387.521112,3387.568063,3435.772194,-1685.760556,True,5.879164,0.003673,52
52adec7fae04f461528aeeca908c491b,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3388.719812,3388.756318,3430.939509,-1687.359906,True,7.067419,0.002027,53
2bd8f761ad989c1a381de7cf493a886d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3388.955351,3388.991856,3431.175048,-1687.477675,True,7.302958,0.001802,54
d6ba756f501eaacbcee1da968f1d0f50,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + POISONING_lag_avg + (1 | Continent) + (1 | Country),3076,3389.112049,3389.159,3437.363131,-1686.556024,True,7.470101,0.001658,55
d6ba756f501eaacbcee1da968f1d0f50,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + POISONING_lag_avg + (1 | Continent) + (1 | Country),3076,3389.112049,3389.159,3437.363131,-1686.556024,True,7.470101,0.001658,56
d6ba756f501eaacbcee1da968f1d0f50,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + POISONING_lag_avg + (1 | Continent) + (1 | Country),3076,3389.112049,3389.159,3437.363131,-1686.556024,True,7.470101,0.001658,57
d6ba756f501eaacbcee1da968f1d0f50,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + POISONING_lag_avg + (1 | Continent) + (1 | Country),3076,3389.112049,3389.159,3437.363131,-1686.556024,True,7.470101,0.001658,58
72c19833ae8e797e4e5a332c0f845686,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.297384,3389.33389,3431.517081,-1687.648692,True,7.644991,0.001519,59
dc0d1ec0e4978ad3328793d35e7980bd,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.297384,3389.33389,3431.517081,-1687.648692,True,7.644991,0.001519,60
4e607d2241e9b91ececd8560ecc9a923,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.297384,3389.33389,3431.517081,-1687.648692,True,7.644991,0.001519,61
4e607d2241e9b91ececd8560ecc9a923,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.297384,3389.33389,3431.517081,-1687.648692,True,7.644991,0.001519,62
0c8b9aa4b918b4a19a146ddf94e7f0c2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.766591,3389.813542,3438.017673,-1686.883295,True,8.124643,0.001195,63
0c8b9aa4b918b4a19a146ddf94e7f0c2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.766591,3389.813542,3438.017673,-1686.883295,True,8.124643,0.001195,64
5712f0e798f52d3598a907e83a141622,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.805838,3389.852789,3438.05692,-1686.902919,True,8.16389,0.001172,65
5712f0e798f52d3598a907e83a141622,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3389.805838,3389.852789,3438.05692,-1686.902919,True,8.16389,0.001172,66
9be5d38ab663cfe509b773e4ca73ed40,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Continent) + (1 | Country),3076,3390.165097,3390.212048,3438.41618,-1687.082548,True,8.523149,0.000979,67
48d5ecc3d142ca65ab3b1856f84f5ffc,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.175876,3390.222827,3438.426958,-1687.087938,True,8.533928,0.000974,68
48d5ecc3d142ca65ab3b1856f84f5ffc,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.175876,3390.222827,3438.426958,-1687.087938,True,8.533928,0.000974,69
c71b1d64d6fdc0c13fb9d30b93f19632,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.235631,3390.282582,3438.486713,-1687.117815,True,8.593683,0.000945,70
a68b82b49f9834c497ded803d0a53c75,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.235631,3390.282582,3438.486713,-1687.117815,True,8.593683,0.000945,71
c71b1d64d6fdc0c13fb9d30b93f19632,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.235631,3390.282582,3438.486713,-1687.117815,True,8.593683,0.000945,72
a68b82b49f9834c497ded803d0a53c75,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.235631,3390.282582,3438.486713,-1687.117815,True,8.593683,0.000945,73
f1993a4cf44ea7af4091e5789b8e1a84,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Continent) + (1 | Country),3076,3390.241494,3390.288446,3438.492577,-1687.120747,True,8.599547,0.000942,74
b9a753de4a0c903aef90927a92470226,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.241757,3390.288708,3438.49284,-1687.120878,True,8.599809,0.000942,75
3113f9ef7f7e1d19b23c359b21cea225,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.241757,3390.288708,3438.49284,-1687.120878,True,8.599809,0.000942,76
b9a753de4a0c903aef90927a92470226,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.241757,3390.288708,3438.49284,-1687.120878,True,8.599809,0.000942,77
3113f9ef7f7e1d19b23c359b21cea225,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.241757,3390.288708,3438.49284,-1687.120878,True,8.599809,0.000942,78
c7a3963b7c2eb6b189a5da56906e5d7f,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.288621,3390.335572,3438.539703,-1687.14431,True,8.646673,0.00092,79
c7a3963b7c2eb6b189a5da56906e5d7f,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.288621,3390.335572,3438.539703,-1687.14431,True,8.646673,0.00092,80
6257eaeba55f246531f2105f8541f1b7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.379206,3390.426158,3438.630289,-1687.189603,True,8.737259,0.00088,81
6257eaeba55f246531f2105f8541f1b7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.379206,3390.426158,3438.630289,-1687.189603,True,8.737259,0.00088,82
816d83a02838bc7493c560b72de0f4f2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.396956,3390.443907,3438.648038,-1687.198478,True,8.755008,0.000872,83
816d83a02838bc7493c560b72de0f4f2,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.396956,3390.443907,3438.648038,-1687.198478,True,8.755008,0.000872,84
c5ad6fdacda3310e4aa3729951736aa0,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.402078,3390.44903,3438.653161,-1687.201039,True,8.760131,0.00087,85
c5ad6fdacda3310e4aa3729951736aa0,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Continent) + (1 | Country),3076,3390.402078,3390.44903,3438.653161,-1687.201039,True,8.760131,0.00087,86
be4cb4bf338a780d29c41c615ffe863d,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Continent) + (1 | Country),3076,3390.698499,3390.74545,3438.949582,-1687.34925,True,9.056552,0.00075,87
