spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,18
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,19
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,20
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,21
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,22
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,23
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,24
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,25
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,26
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,27
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,28
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,29
