term,importance_weight
scale(Year),0.9999999999999996
Outbreak_lag,0.9999999999999996
TECHNOLOGICAL_lag_avg,0.723776309119334
CLIMATIC_lag_avg,0.35092399165643673
CONFLICTS_lag_avg,0.27234284371640116
ECONOMIC_lag_avg,0.2649845996564133
ECOLOGICAL_lag_avg,0.11396594935857955
GEOPHYSICAL_lag_avg,0.07825013281904349
