spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
1b11ddf5c034568bbee64e6254ac3112,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL__bin + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.237996,3534.272854,3576.780126,-1760.118998,True,6.23935,0.001885,68
1b11ddf5c034568bbee64e6254ac3112,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL__bin + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.237996,3534.272854,3576.780126,-1760.118998,True,6.23935,0.001885,69
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,70
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,71
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,72
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,73
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,74
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,75
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,76
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,77
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,78
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,79
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,80
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,81
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,82
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,83
4522f6b25f7c8b73fc41978da07ca38a,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + ECONOMIC + INTRASTATE + (1 | Continent) + (1 | Country),3221,3534.4311,3534.465958,3576.97323,-1760.21555,True,6.432454,0.001712,84
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,85
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,86
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,87
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,88
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,89
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,90
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,91
5e99287d71afdc082c2ead3aa9e08ff6,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + INTRASTATE + POISONING + (1 | Continent) + (1 | Country),3221,3534.68206,3534.716918,3577.22419,-1760.34103,True,6.683414,0.00151,92
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,93
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,94
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,95
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,96
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,97
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,98
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,99
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,100
f0eddcb79c0a31caa64816e1beab6edc,Global,Outbreak,Outbreak ~ scale(Year) + CLIMATIC + GEOPHYSICAL + GEOPHYSICAL__bin + (1 | Continent) + (1 | Country),3221,3535.000848,3535.035706,3577.542978,-1760.500424,True,7.002202,0.001287,101
